"OAFID","solar","GroupName","X..Repaid","TotalEnrolledSeasons","NewMember","Treatment","DistrictName","SiteName","Maize.acres","Cookstove.qty","Maize.adoption","TotalCredit"
43931,0,"osiepe",49,1,"True","T","Kabondo","Kakumu",0.25,0,1,4080
43935,0,"osiepe",27.2,1,"True","T","Kabondo","Kakumu",0.25,0,1,4035
43932,1,"osiepe",15.7,1,"True","T","Kabondo","Kakumu",0.25,0,1,6675
36799,0,"Nyamariwa",40.4,3,"False","T","Kabondo","Kakumu",0.5,0,1,6185
43449,0,"Nyamariwa",50.1,1,"True","T","Kabondo","Kakumu",0.5,0,1,6575
38337,1,"Ramogi",19,2,"False","T","Kabondo","Kakumu",0.5,0,1,18855
39406,0,"Miriu",20.8,2,"False","T","Kabondo","Kakumu",0.5,0,1,9575
39375,1,"Miriu",29.5,2,"False","T","Kabondo","Kakumu",0.25,0,1,6675
40835,0,"Nguvu",30.3,2,"False","T","Kabondo","Kakumu",0.25,0,1,7275
44126,0,"Nguvu",25,1,"True","T","Kabondo","Kakumu",0.5,0,1,6185
44125,0,"Nguvu",35.2,1,"True","T","Kabondo","Kakumu",0.25,0,1,4080
40833,0,"Nguvu",29.1,2,"False","T","Kabondo","Kakumu",0.5,0,1,9965
44118,0,"Riwruok Eteko",49,1,"True","T","Kabondo","Kakumu",0.25,0,1,4080
46173,0,"Siany",23.3,1,"True","T","Kabondo","Kakumu",0.25,0,1,7275
46177,0,"Siany",10.5,1,"True","T","Kabondo","Kakumu",0.5,0,1,6185
39412,0,"Nyamariwa",76.8,2,"False","T","Kabondo","Kakumu",0.5,0,1,6575
46174,0,"Siany",28.1,1,"True","T","Kabondo","Kakumu",0.25,0,1,4035
46176,0,"Siany",28.2,1,"True","T","Kabondo","Kakumu",0.5,0,1,7975
29381,0,"Nyamariwa",36.9,5,"False","T","Kabondo","Kakumu",0.5,0,1,11365
39415,1,"Nyamariwa",34.9,2,"False","T","Kabondo","Kakumu",0.5,0,1,14165
36798,0,"Nyamariwa",39.1,3,"False","T","Kabondo","Kakumu",0.5,0,1,6770
39414,0,"Nyamariwa",40.5,2,"False","T","Kabondo","Kakumu",0.5,0,1,6575
42103,0,"Ondisore",19.9,2,"False","T","Kabondo","Kakumu",1,0,1,15240
36020,0,"Tumaini",39.7,3,"False","T","Kabondo","Kakumu",0.25,0,1,4025
42048,0,"Tumaini",38.8,2,"False","T","Kabondo","Kakumu",0.5,0,1,6185
42045,1,"Tumaini",13.8,2,"False","T","Kabondo","Kakumu",0.5,0,1,13675
38338,1,"Tumaini",8.2,2,"False","T","Kabondo","Kakumu",0.5,0,1,18080
44706,1,"Central",27.8,1,"True","T","Kabondo","Kakumu",0.5,0,1,8975
43276,1,"Onyalo Biro",14.6,2,"False","T","Kabondo","Kakumu",0.5,0,1,13675
35979,0,"Ramogi",38.8,3,"False","T","Kabondo","Kakumu",0.5,0,1,6185
38346,0,"Ramogi",52,2,"False","T","Kabondo","Kakumu",0.25,0,1,4080
46175,0,"Siany",24.2,1,"True","T","Kabondo","Kakumu",0.5,0,1,6185
43277,1,"Siany",12.1,2,"False","T","Kabondo","Kakumu",0.75,0,1,12380
39370,0,"Opanga",48.5,2,"False","T","Kabondo","Kakumu",0.5,0,1,6185
39365,0,"Opanga",79.3,2,"False","T","Kabondo","Kakumu",0.5,0,1,6590
44123,0,"Opanga",19.7,1,"True","T","Kabondo","Kakumu",0.25,0,1,5060
44116,0,"Riwruok Eteko",40.4,1,"True","T","Kabondo","Kakumu",0.5,0,1,6185
44114,1,"Onyalo Biro",26.2,1,"True","T","Kabondo","Kakumu",0.25,0,1,8790
40826,0,"Siany",11.3,2,"False","T","Kabondo","Kakumu",0.5,0,1,6185
39369,1,"Opanga",32.1,2,"False","T","Kabondo","Kakumu",0.5,0,1,13675
36004,0,"Ramogi",29,3,"False","T","Kabondo","Kakumu",1,0,1,11360
42083,1,"Tumaini",58.6,2,"False","T","Kabondo","Kakumu",0.75,0,1,16080
44117,1,"Riwruok Eteko",11.9,1,"True","T","Kabondo","Kakumu",0.5,0,1,13340
42092,0,"Tumaini",22.9,2,"False","T","Kabondo","Kakumu",0.5,0,1,9575
40374,0,"Tumaini",24.2,2,"False","T","Kabondo","Kakumu",0.5,0,1,6185
44119,0,"Riwruok Eteko",36.7,1,"True","T","Kabondo","Kakumu",0.25,0,1,4080
44807,1,"Nduya kabayo",71.9,1,"True","C","Kabondo","Kandaria",0,0,0,4585
44815,1,"Tintoler",7.1,1,"True","C","Kabondo","Kandaria",0,1,0,6975
44814,1,"Tintoler",32.7,1,"True","C","Kabondo","Kandaria",0,0,0,4585
45358,1,"Temane",49.1,1,"True","C","Kabondo","Kandaria",0,0,0,4585
44809,0,"Nduya kabayo",30.9,1,"True","C","Kabondo","Kandaria",0.5,1,1,13550
45346,1,"Excel",33.8,1,"True","C","Kabondo","Kandaria",0,0,0,4585
45357,0,"Temane",39.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,7860
45356,0,"Temane",14,1,"True","C","Kabondo","Kandaria",0.25,0,1,4275
39157,1,"Siau",10.9,2,"False","C","Kabondo","Kandaria",0,0,0,4585
43691,0,"kakasaadhi",73.5,1,"True","C","Kabondo","Kandaria",0,1,0,8160
39155,1,"Siau",16.7,2,"False","C","Kabondo","Kandaria",0,0,0,5975
45343,1,"Excel",33.6,1,"True","C","Kabondo","Kandaria",0,0,0,6975
43435,1,"Siau",13.5,1,"True","C","Kabondo","Kandaria",0.25,0,1,7400
39227,1,"Pendo",6.6,2,"False","C","Kabondo","Kandaria",1,0,1,24220
45347,1,"Excel",36.5,1,"True","C","Kabondo","Kandaria",0,0,0,6975
43688,0,"kakasaadhi",75.4,1,"True","C","Kabondo","Kandaria",0,1,0,8160
45419,1,"Kamuga",14.9,1,"True","C","Kabondo","Kandaria",0,0,0,6375
43692,0,"kakasaadhi",47.7,1,"True","C","Kabondo","Kandaria",0,0,0,4185
43680,0,"Tuinuke",16.2,1,"True","C","Kabondo","Kandaria",0.5,0,1,9575
39215,0,"Pendo",22.8,2,"False","C","Kabondo","Kandaria",0.5,1,1,11365
44404,0,"Yao",19.6,1,"True","C","Kabondo","Kandaria",0.25,1,1,10665
45349,1,"Minenyalo",23.1,1,"True","C","Kabondo","Kandaria",0.25,0,1,6920
39152,0,"Siau",28.2,2,"False","C","Kabondo","Kandaria",0.25,0,1,7470
39156,0,"Siau",69.9,2,"False","C","Kabondo","Kandaria",0,0,0,4575
43682,0,"Tuinuke",40.5,1,"True","C","Kabondo","Kandaria",0.25,0,1,4435
44409,1,"Yao",67.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,6675
45345,1,"Excel",33.8,1,"True","C","Kabondo","Kandaria",0.25,0,1,7675
44812,0,"Tintoler",19.9,1,"True","C","Kabondo","Kandaria",0.25,1,1,7520
44399,0,"Chawaltiendi",28.7,1,"True","C","Kabondo","Kandaria",0.25,0,1,7665
45342,0,"Excel",38.3,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
43011,1,"Moro",31.1,2,"False","C","Kabondo","Kandaria",0.5,0,1,18290
45352,0,"Minenyalo",35.8,1,"True","C","Kabondo","Kandaria",0,0,0,4185
45418,0,"Kamuga",70.1,1,"True","C","Kabondo","Kandaria",0,0,0,4185
45417,1,"Kamuga",23.9,1,"True","C","Kabondo","Kandaria",0,0,0,4585
39154,0,"Pendo",12.4,2,"False","C","Kabondo","Kandaria",0,0,0,4430
39150,0,"Siau",27.4,2,"False","C","Kabondo","Kandaria",0.25,0,1,7275
44827,0,"Jomoyie Gari",29.7,1,"True","C","Kabondo","Kandaria",0.25,0,1,9065
44406,0,"Yao",51.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,4080
38211,1,"Pendo",24,3,"False","C","Kabondo","Kandaria",0.5,0,1,17065
44413,0,"Konyrikendi",26.9,1,"True","C","Kabondo","Kandaria",0.25,1,1,8060
44395,0,"Chawaltiendi",33.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
43689,0,"kakasaadhi",100,1,"True","C","Kabondo","Kandaria",0,1,0,4185
45429,1,"Mwangaza",21.8,1,"True","C","Kabondo","Kandaria",0,0,0,4585
44397,0,"Chawaltiendi",37.2,1,"True","C","Kabondo","Kandaria",0.25,0,1,4025
45427,1,"Mwangaza",18.4,1,"True","C","Kabondo","Kandaria",0.5,0,1,9975
45416,0,"Kamuga",49.4,1,"True","C","Kabondo","Kandaria",0,0,0,4005
44806,0,"Nduya kabayo",35.2,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
42396,0,"Nduya kabayo",23.3,2,"False","C","Kabondo","Kandaria",0.25,0,1,4275
44819,0,"Jomoyie Gari",34.1,1,"True","C","Kabondo","Kandaria",0.25,0,1,9065
38214,2,"Pendo",66.8,3,"False","C","Kabondo","Kandaria",0,0,0,8375
39149,0,"Siau",26.1,2,"False","C","Kabondo","Kandaria",0.25,1,1,7275
44400,1,"Second chance",14.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,11065
44393,0,"Pikinindi",40.6,1,"True","C","Kabondo","Kandaria",0,0,0,4185
44394,0,"Pikinindi",6.4,1,"True","C","Kabondo","Kandaria",0.25,1,1,12455
44396,0,"Chawaltiendi",38,1,"True","C","Kabondo","Kandaria",0.25,0,1,6310
44411,1,"Konyrikendi",15.9,1,"True","C","Kabondo","Kandaria",0.25,0,1,8165
43008,2,"Moro",19.2,2,"False","C","Kabondo","Kandaria",0,0,0,12990
43006,0,"Moro",22.3,2,"False","C","Kabondo","Kandaria",0,0,0,5410
44410,0,"Konyrikendi",43.2,1,"True","C","Kabondo","Kandaria",0.25,1,1,10665
45425,1,"Mwangaza",30.5,1,"True","C","Kabondo","Kandaria",0,0,0,4585
45355,0,"Temane",37.2,1,"True","C","Kabondo","Kandaria",0.25,0,1,8250
44805,0,"Nduya kabayo",28.1,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
44820,1,"Jomoyie Gari",34,1,"True","C","Kabondo","Kandaria",0.5,0,1,11155
39218,1,"Pendo",32,2,"False","C","Kabondo","Kandaria",0,0,0,4585
44822,1,"Jomoyie Gari",27.3,1,"True","C","Kabondo","Kandaria",0.5,0,1,9365
44415,0,"Konyrikendi",23.4,1,"True","C","Kabondo","Kandaria",0.25,1,1,10665
44398,0,"Chawaltiendi",42.8,1,"True","C","Kabondo","Kandaria",0.25,0,1,4025
44811,1,"Tintoler",41.9,1,"True","C","Kabondo","Kandaria",0.25,0,1,6675
43694,1,"kakasaadhi",20,1,"True","C","Kabondo","Kandaria",0,0,0,5975
42155,0,"Kamwande",17.5,2,"False","C","Kabondo","Kandaria",0.25,0,1,3885
44392,0,"Pikinindi",20.3,1,"True","C","Kabondo","Kandaria",0.25,0,1,7470
39977,0,"Moro",15,2,"False","C","Kabondo","Kandaria",0.5,0,1,9575
42148,0,"Kamwande",12.9,2,"False","C","Kabondo","Kandaria",0.5,0,1,6185
40206,0,"Mwangaza",47.7,2,"False","C","Kabondo","Kandaria",0,0,0,4185
43686,0,"Tuinuke",44,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
43679,0,"Tuinuke",20.1,1,"True","C","Kabondo","Kandaria",0.25,1,1,12650
44817,1,"Jomoyie Gari",39.6,1,"True","C","Kabondo","Kandaria",0.25,0,1,8065
45422,1,"Kamuga",17.3,1,"True","C","Kabondo","Kandaria",0,0,0,9200
45421,0,"Kamuga",31.6,1,"True","C","Kabondo","Kandaria",0,1,0,7575
45423,0,"Kamuga",56.9,1,"True","C","Kabondo","Kandaria",0,0,0,4185
42159,0,"Kamwande",36,2,"False","C","Kabondo","Kandaria",0.25,0,1,3885
45431,1,"Kamwande",22.1,1,"True","C","Kabondo","Kandaria",0.25,0,1,7675
39214,1,"Mwangaza",31.6,2,"False","C","Kabondo","Kandaria",0,0,0,4585
45430,1,"Mwangaza",10.9,1,"True","C","Kabondo","Kandaria",0.25,0,1,10065
42158,0,"Kamwande",36,2,"False","C","Kabondo","Kandaria",0.25,0,1,3885
39228,3,"Tuungane",36.6,2,"False","C","Kabondo","Kandaria",0.5,0,1,22645
44391,0,"Pikinindi",12.8,1,"True","C","Kabondo","Kandaria",0.25,0,1,7765
45341,1,"Excel",47.2,1,"True","C","Kabondo","Kandaria",0,0,0,10155
45359,1,"Temane",37.7,1,"True","C","Kabondo","Kandaria",0.25,0,1,10065
42409,0,"Nduya kabayo",32.1,2,"False","C","Kabondo","Kandaria",0.5,1,1,15260
39219,3,"Second chance",44.8,2,"False","C","Kabondo","Kandaria",0,0,0,10165
39225,1,"Second chance",21.8,2,"False","C","Kabondo","Kandaria",0.25,0,1,10065
44405,1,"Yao",15.8,1,"True","C","Kabondo","Kandaria",0.25,0,1,7675
43699,0,"Bur",56.3,1,"True","C","Kabondo","Kandaria",0.25,0,1,4080
43702,0,"Bur",50.1,1,"True","C","Kabondo","Kandaria",0.5,0,1,6185
43683,1,"Tuinuke",40.4,1,"True","C","Kabondo","Kandaria",0,0,0,4075
44826,0,"Jomoyie Gari",49.7,1,"True","C","Kabondo","Kandaria",0.25,0,1,9455
43684,1,"Tuinuke",19,1,"True","C","Kabondo","Kandaria",0,1,0,10500
44804,1,"Moro",22.9,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
44403,1,"Tuungane",43.6,1,"True","C","Kabondo","Kandaria",0,0,0,4585
45426,1,"Mwangaza",22.2,1,"True","C","Kabondo","Kandaria",0,1,0,7975
45428,1,"Mwangaza",65.2,1,"True","C","Kabondo","Kandaria",0,0,0,7975
45353,1,"Minenyalo",28.9,1,"True","C","Kabondo","Kandaria",0,0,0,4830
43005,0,"Moro",47.6,2,"False","C","Kabondo","Kandaria",0.25,0,1,9030
39990,0,"Moro",27.6,2,"False","C","Kabondo","Kandaria",0.5,0,1,9575
43681,0,"Tuinuke",13.5,1,"True","C","Kabondo","Kandaria",0.5,1,1,9575
45420,1,"Kamuga",12.8,1,"True","C","Kabondo","Kandaria",0,0,0,4830
44813,0,"Tintoler",25.1,1,"True","C","Kabondo","Kandaria",0.5,0,1,6770
44828,0,"Jomoyie Gari",20.6,1,"True","C","Kabondo","Kandaria",0.25,0,1,7275
43009,1,"Moro",30.1,2,"False","C","Kabondo","Kandaria",0.25,0,1,8955
43007,1,"Moro",14.6,2,"False","C","Kabondo","Kandaria",0.5,0,1,13675
44808,0,"Nduya kabayo",36.4,1,"True","C","Kabondo","Kandaria",0.5,0,1,11950
44829,0,"Jomoyie Gari",36.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,7275
43678,0,"Riurwok Eteko",30.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,4275
43674,0,"Riurwok Eteko",32.4,1,"True","C","Kabondo","Kandaria",0.5,0,1,6770
44408,0,"Yao",34.3,1,"True","C","Kabondo","Kandaria",0.25,1,1,7275
43701,0,"Bur",32.3,1,"True","C","Kabondo","Kandaria",0.5,0,1,6185
43685,1,"Tuinuke",60.2,1,"True","C","Kabondo","Kandaria",0,0,0,4810
44414,0,"Konyrikendi",27.3,1,"True","C","Kabondo","Kandaria",0.25,1,1,12800
44823,0,"Jomoyie Gari",28.7,1,"True","C","Kabondo","Kandaria",0.5,0,1,11755
45351,1,"Minenyalo",29.9,1,"True","C","Kabondo","Kandaria",0.25,0,1,6675
44825,0,"Jomoyie Gari",32.1,1,"True","C","Kabondo","Kandaria",0.5,0,1,7160
44390,1,"Pikinindi",9.4,1,"True","C","Kabondo","Kandaria",0.25,0,1,11065
45354,1,"Minenyalo",27.2,1,"True","C","Kabondo","Kandaria",0,0,0,4585
44810,1,"Tintoler",10.5,1,"True","C","Kabondo","Kandaria",0.25,1,1,14700
43677,0,"Riurwok Eteko",30.8,1,"True","C","Kabondo","Kandaria",0.25,0,1,3885
39226,0,"Second chance",27.3,2,"False","C","Kabondo","Kandaria",0.25,0,1,4025
44821,0,"Jomoyie Gari",25,1,"True","C","Kabondo","Kandaria",0.5,0,1,7975
43676,0,"Riurwok Eteko",36.2,1,"True","C","Kabondo","Kandaria",0.25,0,1,4275
43695,0,"Bur",33.8,1,"True","C","Kabondo","Kandaria",0.5,0,1,10355
39217,0,"Tuungane",37.8,2,"False","C","Kabondo","Kandaria",0.25,0,1,7275
44824,0,"Jomoyie Gari",25.3,1,"True","C","Kabondo","Kandaria",0.25,0,1,9065
39216,0,"Second chance",19.8,2,"False","C","Kabondo","Kandaria",0.25,0,1,7275
43673,0,"Riurwok Eteko",41,1,"True","C","Kabondo","Kandaria",0.5,0,1,6575
42153,0,"Kamwande",22,2,"False","C","Kabondo","Kandaria",0.25,0,1,4080
39222,1,"Tuungane",26.1,2,"False","C","Kabondo","Kandaria",0.25,0,1,12040
45348,0,"Minenyalo",29.7,1,"True","C","Kabondo","Kandaria",0.25,0,1,4375
43698,0,"Bur",6.9,1,"True","C","Kabondo","Kandaria",0.75,0,1,8590
44818,0,"Jomoyie Gari",22.9,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
43696,0,"Bur",18.3,1,"True","C","Kabondo","Kandaria",0.75,0,1,11980
44407,1,"Yao",44.9,1,"True","C","Kabondo","Kandaria",0.25,0,1,6675
44402,1,"Tuungane",30.5,1,"True","C","Kabondo","Kandaria",0,0,0,4585
44412,1,"Konyrikendi",44,1,"True","C","Kabondo","Kandaria",0.25,0,1,5675
42152,0,"Kamwande",26.1,2,"False","C","Kabondo","Kandaria",0.25,0,1,9555
45350,1,"Minenyalo",23.6,1,"True","C","Kabondo","Kandaria",0,0,0,6975
39224,1,"Second chance",22.1,2,"False","C","Kabondo","Kandaria",0.25,0,1,7675
44401,0,"Tuungane",23.8,1,"True","C","Kabondo","Kandaria",0,1,0,4185
42146,0,"Kamwande",17.1,2,"False","C","Kabondo","Kandaria",0.25,0,1,4080
38215,1,"Tuungane",28.1,3,"False","C","Kabondo","Kandaria",0.25,0,1,5870
33019,1,"Awach",24.2,4,"False","C","Kabondo","Kasewe",0.5,0,1,8975
13588,1,"Ojola",54.7,6,"False","C","Kabondo","Kasewe",0.5,0,1,13825
41471,0,"Ojola",27.4,2,"False","C","Kabondo","Kasewe",0.5,0,1,6185
44475,0,"polepole",24,1,"True","C","Kabondo","Kasewe",0,0,0,5410
44918,0,"Umeme",51.4,1,"True","C","Kabondo","Kasewe",0.25,0,1,4080
14508,1,"Ojola",23.8,6,"False","C","Kabondo","Kasewe",0.5,0,1,7975
41468,0,"Ojola",34.7,2,"False","C","Kabondo","Kasewe",0.5,0,1,6335
42220,0,"Od Wadu",25.7,2,"False","C","Kabondo","Kasewe",0.25,0,1,4665
25602,1,"Ojola",27,5,"False","C","Kabondo","Kasewe",0.5,0,1,13675
35356,0,"Awach",17.7,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
45249,1,"Soko",15,1,"True","C","Kabondo","Kasewe",0.5,0,1,9975
43642,1,"Ayiengo",20.7,1,"True","C","Kabondo","Kasewe",0.5,0,1,12065
44914,0,"Umeme",51.7,1,"True","C","Kabondo","Kasewe",0.5,0,1,6185
44476,1,"polepole",10.5,1,"True","C","Kabondo","Kasewe",0.25,0,1,9465
44916,0,"Umeme",19.4,1,"True","C","Kabondo","Kasewe",0.5,0,1,6185
37190,0,"Od Wadu",24.5,3,"False","C","Kabondo","Kasewe",0.25,0,1,4080
38691,0,"Awach",32.3,2,"False","C","Kabondo","Kasewe",0.5,0,1,6185
37177,1,"Umeme",47.2,3,"False","C","Kabondo","Kasewe",0.5,0,1,13675
37530,1,"Mariwa",21.9,3,"False","C","Kabondo","Kasewe",0.5,0,1,13675
41435,0,"Wacha Wasewe",18.7,2,"False","C","Kabondo","Kasewe",0.5,0,1,9575
43285,1,"polepole",40.2,2,"False","C","Kabondo","Kasewe",0.5,0,1,13675
33018,1,"Awach",7,4,"False","C","Kabondo","Kasewe",1,0,1,14175
45883,1,"Tie Lam",10,1,"True","C","Kabondo","Kasewe",0.5,0,1,9975
44917,1,"Umeme",21,1,"True","C","Kabondo","Kasewe",0.5,0,1,9975
42223,0,"Od Wadu",40.4,2,"False","C","Kabondo","Kasewe",0.5,0,1,6185
14505,2,"Ojola",51.4,6,"False","C","Kabondo","Kasewe",0.5,0,1,16465
38684,1,"Soko",14.6,2,"False","C","Kabondo","Kasewe",0.5,0,1,13675
44473,0,"Wacha Wasewe",32.3,1,"True","C","Kabondo","Kasewe",0.5,0,1,6185
45880,0,"Tie Lam",25.9,1,"True","C","Kabondo","Kasewe",1,0,1,10385
44479,1,"Naki",27.6,1,"True","C","Kabondo","Kasewe",1,0,1,12175
41473,0,"Ojola",24.7,2,"False","C","Kabondo","Kasewe",0.25,0,1,4080
37178,0,"Umeme",20.2,3,"False","C","Kabondo","Kasewe",0.25,0,1,7415
45246,1,"Ojola",63.1,1,"True","C","Kabondo","Kasewe",0.5,0,1,9975
37160,0,"Ayiengo",77.6,3,"False","C","Kabondo","Kasewe",0.25,0,1,4035
13638,0,"Wacha Wasewe",64.6,6,"False","C","Kabondo","Kasewe",0.5,0,1,6185
44484,1,"Naki",45.1,1,"True","C","Kabondo","Kasewe",0.5,0,1,7975
43283,1,"Naki",50.4,2,"False","C","Kabondo","Kasewe",1,0,1,17875
41876,1,"Umoja",26.1,2,"False","C","Kabondo","Kasewe",0,0,0,4585
44487,0,"Nguvu Moja",27.4,1,"True","C","Kabondo","Kasewe",0.5,0,1,6185
13590,1,"Fahari",34.2,6,"False","C","Kabondo","Kasewe",0.5,0,1,15465
44920,1,"Umeme",25,1,"True","C","Kabondo","Kasewe",0.5,0,1,9975
38686,1,"Upesi",16,2,"False","C","Kabondo","Kasewe",0.5,0,1,13675
13628,0,"Upesi",37.9,6,"False","C","Kabondo","Kasewe",0.25,0,1,4080
37542,2,"Kanyakidi",16.2,3,"False","C","Kabondo","Kasewe",0.25,0,1,10465
38688,0,"Upesi",23.8,2,"False","C","Kabondo","Kasewe",0,0,0,4185
45251,0,"Basi",31.3,1,"True","C","Kabondo","Kasewe",0.5,0,1,9575
38693,2,"Umeme",37.9,2,"False","C","Kabondo","Kasewe",0.5,0,1,16615
44481,1,"Naki",30.9,1,"True","C","Kabondo","Kasewe",0.5,0,1,8975
13587,1,"Ojola",19.7,6,"False","C","Kabondo","Kasewe",0.5,0,1,13675
44482,0,"Naki",31.1,1,"True","C","Kabondo","Kasewe",0.5,0,1,6335
37193,0,"Od Wadu",19.4,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
44491,0,"Umoja",14.5,1,"True","C","Kabondo","Kasewe",0.5,0,1,6185
37176,0,"Umoja",26.3,3,"False","C","Kabondo","Kasewe",0.25,0,1,4175
25754,1,"Upesi",15.2,5,"False","C","Kabondo","Kasewe",0.5,0,1,17065
18001,0,"Owino",84.2,6,"False","C","Kabondo","Kasewe",0.25,0,1,4275
44477,0,"polepole",33,1,"True","C","Kabondo","Kasewe",0.25,0,1,9065
38671,2,"Owino",46.4,2,"False","C","Kabondo","Kasewe",0.25,0,1,14190
44478,1,"polepole",37.6,1,"True","C","Kabondo","Kasewe",0.25,0,1,9465
44474,0,"Wacha Wasewe",14.4,1,"True","C","Kabondo","Kasewe",1,0,1,10385
45254,0,"Basi",33.9,1,"True","C","Kabondo","Kasewe",0.5,0,1,6185
43645,0,"Mariwa",34.3,1,"True","C","Kabondo","Kasewe",0.25,0,1,7275
13630,0,"Basi",32.3,6,"False","C","Kabondo","Kasewe",0.5,0,1,6185
37140,0,"Basi",16.1,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
41402,1,"Umoja",42.2,2,"False","C","Kabondo","Kasewe",0.5,0,1,13675
44486,0,"Nguvu Moja",26.1,1,"True","C","Kabondo","Kasewe",0.5,0,1,9575
13636,1,"Wacha Wasewe",18.2,6,"False","C","Kabondo","Kasewe",0.5,0,1,14260
32997,1,"Owino",44.5,4,"False","C","Kabondo","Kasewe",0.5,0,1,8975
41470,1,"Ojola",43,2,"False","C","Kabondo","Kasewe",0.5,0,1,8125
37162,0,"Ayiengo",35.5,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
43641,0,"Ayiengo",27.4,1,"True","C","Kabondo","Kasewe",0.25,0,1,7275
37541,1,"Kanyakidi",9.8,3,"False","C","Kabondo","Kasewe",0.5,0,1,13675
44919,0,"Umeme",44.4,1,"True","C","Kabondo","Kasewe",0.5,0,1,6185
13586,1,"Soko",16.8,6,"False","C","Kabondo","Kasewe",0.5,0,1,13675
45247,0,"Ojola",19.6,1,"True","C","Kabondo","Kasewe",0.25,0,1,4080
45248,0,"Ojola",50.1,1,"True","C","Kabondo","Kasewe",0.5,0,1,9575
35350,0,"Furaha",27.4,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
41425,0,"Nguvu Moja",24.2,2,"False","C","Kabondo","Kasewe",0.5,0,1,6185
37172,0,"Otupa",31,3,"False","C","Kabondo","Kasewe",0.5,0,1,7975
31068,1,"Otupa",27.2,4,"False","C","Kabondo","Kasewe",0.5,0,1,17255
35359,0,"Ojola",40.4,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
41410,0,"Engako",33.7,2,"False","C","Kabondo","Kasewe",0.25,0,1,4910
44483,0,"Naki",46.7,1,"True","C","Kabondo","Kasewe",0.25,0,1,7275
44480,1,"Naki",45.8,1,"True","C","Kabondo","Kasewe",0,0,0,4585
37149,1,"Upesi",28.5,3,"False","C","Kabondo","Kasewe",0.5,0,1,13675
44489,1,"Ndori",46.2,1,"True","C","Kabondo","Kasewe",0.5,0,1,9090
37532,0,"Mariwa",16.1,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
43646,1,"Mariwa",48.2,1,"True","C","Kabondo","Kasewe",0.25,0,1,7675
38020,0,"Otupa",48.5,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
13583,1,"Soko",10,6,"False","C","Kabondo","Kasewe",1,0,1,17875
35349,0,"Furaha",75.9,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
37191,0,"Nguvu Moja",38.8,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
21637,0,"Wacha Wasewe",35.5,6,"False","C","Kabondo","Kasewe",0.5,0,1,6185
37196,0,"Engako",50.8,3,"False","C","Kabondo","Kasewe",0.5,0,1,6485
38672,0,"Owino",65.8,2,"False","C","Kabondo","Kasewe",0.5,0,1,6380
38673,1,"Owino",39.2,2,"False","C","Kabondo","Kasewe",1,0,1,19755
37170,1,"Owino",53.2,3,"False","C","Kabondo","Kasewe",0.5,0,1,17455
38680,0,"Fahari",14.8,2,"False","C","Kabondo","Kasewe",0.25,0,1,4035
13595,0,"Fahari",15.2,6,"False","C","Kabondo","Kasewe",2,0,1,20875
37202,0,"Engako",37,3,"False","C","Kabondo","Kasewe",0.5,0,1,6485
31035,1,"Furaha",15.6,4,"False","C","Kabondo","Kasewe",1,0,1,17875
35352,0,"Furaha",44.7,3,"False","C","Kabondo","Kasewe",0.5,0,1,6485
37141,0,"Basi",41.2,3,"False","C","Kabondo","Kasewe",0.5,0,1,6185
13591,1,"Soko",9.5,6,"False","C","Kabondo","Kasewe",0.5,0,1,13675
43643,1,"Awach",11.2,1,"True","C","Kabondo","Kasewe",0.5,0,1,7975
31044,0,"Ojola",26.8,4,"False","C","Kabondo","Kasewe",0.5,0,1,6335
38024,0,"Fahari",28.9,3,"False","C","Kabondo","Kasewe",0.5,0,1,10355
45878,0,"Tie Lam",26.9,1,"True","C","Kabondo","Kasewe",0.25,0,1,4080
45882,1,"Tie Lam",15,1,"True","C","Kabondo","Kasewe",0.5,0,1,9975
44911,1,"Kanyakidi",11.7,1,"True","C","Kabondo","Kasewe",0.25,0,1,7675
37539,1,"Kanyakidi",25.2,3,"False","C","Kabondo","Kasewe",0.75,0,1,17055
41418,0,"Engako",37,2,"False","C","Kabondo","Kasewe",0.5,0,1,6485
